Age,Sleep_Hours,Screen_Time,Stress_Level,Noise_Exposure,Social_Interaction,Work_Hours,Exercise_Hours,Caffeine_Intake,Multitasking_Habit,Anxiety_Score,Depression_Score,Sensory_Sensitivity,Meditation_Habit,Overthinking_Score,Irritability_Score,Headache_Frequency,Sleep_Quality,Tech_Usage_Hours,Overstimulated
54,8.631462497022756,2.570957349201541,3,3,8,10,2.681362281029994,3,1,4,3,0,1,8,9,5,1,5.68288654513953,0
22,8.409667013032362,7.378125336524975,1,2,9,10,0.770213323898435,3,0,1,7,0,0,9,8,3,3,7.702483957886122,0
55,6.8389341409549385,4.108052942705028,5,0,3,9,0.7207940268365314,0,1,5,8,0,0,1,4,1,2,5.90235132580956,0
58,3.4652432804339046,4.069091193825763,4,0,0,10,0.789577512540268,3,0,9,9,0,1,6,6,1,1,4.469106746714054,1
31,8.365605346728092,5.454654461138073,2,3,1,10,1.014323973779108,0,0,2,7,2,1,7,3,1,4,4.922243492568835,0
56,7.085995114119548,11.9867222939722,9,1,7,13,0.3220619239382989,4,1,4,8,4,0,8,8,3,1,8.546512055894933,1
42,8.473719840105714,1.6046293752380427,3,3,9,5,2.091658982425768,1,0,2,6,1,1,8,3,4,4,6.069462023111922,0
37,8.262228946770882,7.363960000238846,8,2,7,13,0.6221961534874096,1,0,8,2,1,0,7,2,6,4,4.39566533346084,1
19,8.62101450370486,1.908293738388049,6,4,1,5,2.778437241811757,0,0,9,1,1,1,8,7,2,1,2.617688364276233,0
56,6.626056464832374,2.699729129895709,5,2,3,13,0.6470589417296121,0,1,3,3,2,0,9,3,0,3,5.458220579815348,0
23,3.982271627354605,5.835192359501885,1,1,0,10,0.7669260879263253,4,0,9,9,4,0,7,9,4,4,3.2716369857922727,1
34,7.698102313657821,6.615061444810855,4,3,6,13,0.8910606864324491,3,1,6,7,4,0,3,3,1,2,9.600218903155332,0
42,7.343316495363794,3.846716492009764,3,0,3,10,2.3056142910342476,4,1,6,2,2,1,9,8,1,4,5.418838761859794,0
45,8.195772310393611,4.481028439618578,1,3,7,10,1.2828194623260893,1,0,7,1,0,1,1,2,6,4,1.0805344650033142,0
19,4.189167042355147,1.9566372228152638,5,1,8,8,2.458003872091856,1,0,5,2,3,0,8,9,4,3,1.835894705450268,1
52,4.364826399302025,4.335417622286756,6,0,8,4,2.3545611370673654,3,1,6,3,0,1,6,1,2,4,3.5589204253948825,1
54,9.2328666205353,11.632142833185984,2,2,2,5,2.7884712683023993,1,1,1,6,1,0,3,3,4,1,1.8294655752847993,1
22,8.249844589164496,11.391781198397299,3,4,4,12,2.2698124653121643,0,1,3,9,0,1,9,2,3,3,9.045660029458613,1
18,9.357599420902261,4.683661191506835,6,4,5,11,0.15573350900718852,1,1,9,8,2,1,6,7,1,4,8.689164101204778,0
57,8.311007248147444,7.279393299066378,4,3,5,11,2.511843821097175,2,1,5,9,1,0,7,5,2,1,9.73775357989081,0
29,7.180087141932113,11.005549302220388,9,2,9,13,2.8142177901162335,3,0,5,8,3,1,2,8,6,1,7.358190529094289,1
53,7.578929159195115,1.0680220490498633,5,1,7,4,2.981067577649007,3,1,8,7,1,1,1,2,0,4,6.809180915908143,0
40,9.22389546758007,9.917519273713511,4,4,5,9,0.3758027823973954,3,0,2,6,0,0,1,8,6,2,9.31146974106199,1
48,7.051647281583584,11.43206508067811,2,2,5,12,1.8398198079796038,2,1,7,8,4,0,3,7,1,2,9.517538303256918,1
28,7.426739270298712,2.004583077669128,6,3,3,11,0.5983759976524782,4,0,9,6,4,0,3,5,6,4,8.897390585952422,0
27,4.095337012025205,2.7759245463621314,2,0,6,6,0.787528922737797,0,1,7,2,4,0,8,2,4,4,8.753255594378405,1
20,6.317448540812719,11.56820933048491,7,3,7,7,2.236753014668574,3,0,5,9,1,1,7,7,2,1,7.045329298993552,1
31,8.014779783706693,6.912941580043809,3,3,2,6,2.933003153097181,1,0,6,9,4,1,8,4,1,4,1.0144535251568032,0
33,4.896598888214558,1.1561629791889607,9,2,6,9,1.7845665043890686,0,1,4,3,2,0,1,4,0,4,4.865653452966875,1
27,4.415779263671745,3.8339519863988207,5,4,2,12,2.551753409466742,1,0,7,9,3,1,4,8,0,1,6.720964940614128,1
46,5.196787657570908,5.949380416957456,8,2,7,11,0.026651411486483756,0,1,1,2,4,0,8,6,5,4,5.924146424001442,1
27,4.690504395949834,8.621998021272445,6,0,0,13,0.10989491954885777,0,1,4,3,2,0,2,9,4,4,8.390139669017852,1
29,4.504388459254771,9.064764159504795,8,2,0,7,1.7901730119775903,1,0,3,6,2,0,7,2,3,4,8.370120488627169,1
47,5.973955900076609,11.949636642180018,3,1,5,5,1.1669493048013173,1,0,4,4,1,1,8,5,4,1,6.388138085154451,1
58,9.354869597184738,4.162623193221349,3,3,9,11,2.6692734449194617,0,1,1,8,1,1,9,6,2,4,1.197946479331573,0
18,6.549417527171028,6.920421120553228,5,4,8,11,0.9059457392572012,3,1,2,1,3,1,7,8,4,2,4.32396957101246,0
22,4.315442665707261,6.866559026455655,3,0,3,14,1.2961530825121423,1,1,9,6,3,0,9,4,2,4,3.0593492680912653,1
37,3.5388016856661184,5.462097853919612,8,3,5,9,1.5837275934947046,2,0,7,2,0,0,2,7,5,2,4.0490929787972565,1
25,7.873093015965477,2.860780832266622,8,2,4,11,0.8191164986587426,2,0,6,6,3,1,1,7,5,4,6.555633890644557,1
29,5.6795913510547145,11.752022195022269,2,1,0,12,2.725484602359883,0,1,2,1,1,1,1,4,5,1,1.598157124144548,1
18,8.752816626097514,10.386489053332447,4,2,5,4,1.3936007539742914,4,0,1,2,2,1,4,1,3,2,1.2001784414407437,1
37,7.616575380485392,6.481663311236609,1,3,8,12,1.272466827357051,0,0,2,9,0,1,1,3,5,4,4.93185624382274,0
45,8.57369015378958,7.635699649524328,4,0,2,5,2.5492591468029975,0,0,7,6,3,0,7,2,4,4,8.142164490228804,0
54,4.903622275929141,3.4998715891562853,4,4,2,4,0.9359352049436954,3,1,2,8,2,1,8,3,0,4,1.2762871713869668,1
54,7.846512457227407,6.981657774309216,9,3,1,11,2.452396033532883,3,1,3,7,1,1,3,5,2,4,8.641437265837574,1
29,4.848433892856031,8.644671464336234,3,0,3,11,0.3668185581640484,4,0,8,9,4,0,1,1,6,1,4.454916694750072,1
54,9.573479356152042,6.666837312252476,2,3,9,14,0.5483656000946989,4,0,7,9,0,1,3,5,2,3,2.0641188605090663,0
45,7.454619970733621,11.893136876434355,9,1,2,7,2.852524998515204,4,1,9,4,2,1,2,2,0,2,6.107479559182919,1
32,5.2715826012273945,7.724758218724988,9,2,1,11,2.5273424724231237,4,0,4,7,1,1,6,4,6,4,9.571245052819684,1
23,4.886583036045908,5.080710838513859,1,4,0,10,1.1636967043692188,4,1,7,5,1,0,7,6,4,1,5.882616091349336,1
37,4.336486095501504,9.49367230377422,6,0,2,5,1.9153693461510883,0,1,1,7,0,0,9,9,3,3,7.179712802073743,1
31,7.862486712256095,2.8750876273980626,8,4,9,8,2.8289105682928675,0,1,2,4,0,1,5,6,1,1,8.347791582019179,1
19,4.531009290985491,5.229673950768932,3,4,5,13,0.6355767085922528,2,1,7,1,3,0,4,2,4,4,8.19406110022678,1
26,7.167122861492423,4.816548454153445,9,4,8,7,0.17703141066900197,2,1,2,4,3,1,1,8,5,3,1.658068556623657,1
54,4.8524451884775015,5.74987804618555,2,0,4,6,1.612404193515916,1,1,6,3,0,1,6,5,6,2,7.668958719078324,1
37,7.63378261355708,9.59957808521599,6,0,2,4,0.4277906359907798,0,1,9,9,0,0,8,9,4,2,9.545046092855872,1
43,8.704578099783774,6.325903353797482,1,4,4,8,0.5619572781341254,4,0,5,5,2,1,4,9,2,1,7.305870105825195,0
46,8.446176702012572,9.73415895292559,7,2,4,13,2.674617569194738,1,1,7,4,3,0,1,4,2,2,8.527986043394208,1
18,8.325959316515473,7.341377934538524,3,3,4,11,0.02221037593467401,3,0,1,8,1,0,5,1,3,2,5.369947309100078,0
52,4.314056839845764,4.762763781233109,7,4,6,12,2.450460079391606,0,0,8,5,3,0,5,9,5,3,3.871623937355843,1
23,3.618694628891631,9.909766180518197,4,1,4,10,1.5508523290068228,2,0,9,3,3,1,2,9,6,2,7.086153007817865,1
54,7.892641799411699,3.6211863760840073,9,4,6,14,1.6778831629359012,0,1,5,2,0,1,6,8,3,3,5.4297998030747365,1
22,5.578430496560459,3.4682127777977505,5,0,8,4,2.0153038813690873,0,0,6,8,0,1,9,5,3,3,9.057599706829647,0
50,6.026423584823431,6.549532164603193,3,3,4,4,1.294334976924031,0,1,8,2,3,1,6,5,0,3,9.769437717344735,0
31,3.2180436495537377,3.869341705582978,8,1,1,4,0.34683566457724424,0,1,4,8,4,0,8,6,6,2,8.378218607581005,1
29,4.817035144925344,1.0999573844633797,6,3,4,5,0.3084606714144714,3,0,2,5,4,1,3,1,1,1,9.934116557368995,1
59,3.2357348271212483,8.131272800286816,2,3,7,4,2.2630865975518275,2,0,8,8,3,1,2,9,1,1,4.1353353855487285,1
37,9.154300408208734,6.622032036196378,3,1,3,7,0.6631054298018547,0,0,2,5,4,0,4,5,6,2,9.061798408790352,0
41,4.703776782529713,5.900695959424773,8,4,1,13,0.0843050508529326,3,0,5,1,3,0,9,7,5,3,3.9694026591764158,1
51,6.901360187011056,11.63665366080147,7,4,9,12,2.938841667296823,1,1,6,2,0,1,9,8,3,2,2.0623426777535823,1
42,3.272855244627913,7.2831910235920505,6,4,2,7,2.9411745580820803,0,0,5,6,0,0,3,5,2,4,6.592363257803038,1
46,7.667931739139607,10.497747355683229,1,2,8,7,1.1344240120313396,3,0,6,3,0,1,1,3,1,1,5.0948977088079666,1
56,5.2611914202786565,2.5339525982567617,9,4,8,10,0.07657153367133962,4,0,6,8,1,1,1,6,6,3,9.295293100875561,1
48,9.28543430870366,7.261271094423704,3,1,7,14,2.181793975778249,1,0,3,5,0,0,4,7,6,2,5.429744988202136,0
40,9.21682732253825,10.547775894039932,5,2,7,12,2.4930361814570077,2,0,3,3,0,0,4,4,4,3,9.348693213828728,1
55,5.277034328532235,7.414163330078878,7,4,7,10,0.3750410703474293,0,1,9,7,3,1,6,9,0,4,1.7077048047559231,0
37,9.306726269833275,8.898155959397016,7,2,7,4,0.4063758447277088,0,1,3,8,4,1,5,4,2,3,8.474606521717012,1
40,9.973103714491451,5.092479245934281,3,1,7,4,2.466671999090372,3,1,3,4,4,1,6,2,0,4,7.832028416179441,0
33,8.777909648867636,2.0169446874077326,4,4,0,7,2.7657221661457045,2,0,2,9,0,1,7,9,4,1,7.47980446130688,0
59,8.914099434286603,6.036903246397785,7,0,5,7,2.3722645100224486,4,0,7,6,0,1,7,4,1,3,4.196222695619108,0
25,4.743061152763629,5.3392732992274325,8,1,8,4,0.6022348475085887,1,1,4,1,0,0,9,4,0,2,8.05383672397817,1
38,7.036916792004294,10.537662006168421,2,3,7,9,1.2345636583026627,2,1,1,5,3,1,6,1,5,3,5.349669213202993,1
18,3.470791397771575,3.6839483258771946,9,3,2,13,1.8025272775977421,0,1,6,5,3,0,8,2,0,3,7.436831597962913,1
25,3.664425557751688,11.634076502886188,7,1,0,5,0.4808804214624861,3,1,5,7,3,0,2,3,0,4,5.970044321066533,1
46,9.992248284233035,11.539519317849457,8,3,1,14,0.6318074778975249,4,0,2,7,4,0,8,7,6,4,2.4169573408006997,1
49,5.286474745981376,3.7239480737858255,6,1,1,8,0.848658216205665,3,0,6,6,1,1,9,9,4,2,1.58102731155972,0
55,8.237287384341926,4.8285715102505256,6,0,6,11,1.5285398108725095,1,0,1,8,4,1,4,5,6,1,4.295679860830634,0
22,8.646655371187716,10.851113149612734,9,1,5,6,1.5324146615326426,2,1,3,2,3,0,5,4,2,1,9.395099406512635,1
39,9.006162897050604,11.632844429857183,4,4,1,12,2.4428835580426576,3,1,4,7,2,0,5,2,6,4,5.767615187393978,1
51,9.983398081815096,5.877830131196484,5,4,7,10,2.259030602062877,3,1,3,7,1,0,2,7,2,2,8.219728608551838,0
18,4.690475396798075,4.530967502049876,9,2,8,12,2.741207025329826,0,0,6,4,0,0,5,6,4,3,6.183577635839482,1
43,3.2824557880178977,6.787034145766962,1,3,6,4,2.4987051684737893,3,0,4,2,4,0,9,7,6,2,9.621147576460938,1
27,5.878340625962101,8.565461270023082,4,3,3,8,0.761632644916964,4,1,1,4,1,1,4,8,0,2,4.325100059391408,1
47,3.9105646888026286,4.008219669124777,7,1,0,6,0.9938903079119996,2,0,5,4,2,0,3,9,0,2,1.5134540984017564,1
35,3.1569812241343858,9.101204920809801,9,3,3,7,1.5012697308976013,1,1,5,6,1,1,7,5,3,1,8.026015449750261,1
34,5.5229877899904025,1.5682309282610514,6,4,3,7,0.04281340369093378,3,1,9,7,4,0,8,5,5,3,7.349108574979823,0
43,8.486167757526655,1.5422394204085808,8,0,7,14,2.711706018851164,4,1,8,3,3,0,6,4,1,2,5.747809440145115,1
25,6.963264838575496,5.249164756600997,9,1,3,10,0.13303263768701767,1,0,8,1,0,1,6,3,1,1,3.937521188712832,1
57,5.189445924472478,4.888205112667927,4,3,3,13,0.967323812449909,4,1,5,3,3,1,5,7,2,1,2.6943863292049532,0
29,7.580394038449038,4.471965369038675,1,4,1,14,1.70752437358922,3,1,8,9,3,0,6,5,4,4,5.340484397586829,0
44,4.624127262161675,6.40121738935801,8,2,9,11,1.5535241658205974,3,0,7,1,4,1,9,7,0,3,6.995812683614382,1
25,3.100670122504595,4.528069405427283,2,3,6,14,1.963379678477624,2,1,1,8,3,1,2,2,6,2,6.209977864331735,1
42,8.350473705054991,3.114837103149011,1,0,3,13,1.5825605258826272,0,1,7,2,3,0,3,9,5,3,4.937414593344473,0
21,7.366201594048063,4.40416503997461,7,0,5,8,0.6870042771091032,4,0,8,6,4,0,1,9,1,4,5.857249998962755,0
50,8.33611837150672,11.723947000912585,9,3,2,13,0.6032345633816156,0,1,3,3,4,0,4,9,4,4,1.9715943728313863,1
18,3.2725661168136595,5.522247586943335,9,3,6,10,2.7217412072264957,0,1,9,7,2,1,2,5,4,2,7.262560934739292,1
36,8.859837394814566,5.891840545441694,3,4,5,6,0.7919002102067777,1,1,8,2,3,0,6,9,0,1,7.608304394163401,0
48,7.336683400254123,7.34199488946254,6,3,2,6,0.8429317016385404,1,0,2,4,1,0,1,1,5,4,1.1030734368738153,0
33,6.943767454988481,11.816748452556492,7,2,3,6,1.2388586883010337,4,1,6,9,0,1,8,2,4,1,3.4346760027478207,1
31,7.372298336801721,3.6576140407933933,9,4,9,7,0.41831498144992185,0,1,4,6,0,0,6,5,1,4,1.8290517415594572,1
22,9.05103272807855,8.494103215856772,2,1,4,9,1.5218185332697212,2,1,3,4,4,1,9,5,3,3,9.98408918687047,1
58,7.108555545912349,8.875831628958966,8,2,8,8,1.9950952851063941,0,0,6,2,4,1,6,6,1,2,6.3400855037964705,1
43,7.066652659217255,7.6805685847237255,7,4,5,11,2.3580014762321007,1,0,9,9,2,0,7,8,5,4,5.191642848039062,0
45,9.93475409946036,1.9743617360030847,4,4,3,8,2.1343627255926876,0,0,2,4,3,1,5,1,3,3,5.167009170829515,0
19,8.297111169479976,8.445595034103341,2,0,6,14,0.4429078922407911,3,1,5,9,4,1,8,9,6,4,9.682965273058931,1
23,6.096056638157947,1.7050418213979301,8,4,1,8,1.3682014349127718,3,0,6,2,4,0,8,4,6,2,6.938700743345936,1
26,7.951779000230494,7.557569145048866,5,2,3,13,0.11575860242453528,2,1,4,7,0,1,9,8,4,3,2.517936024223808,0
50,5.72461330184252,9.135392949439169,6,3,4,5,0.05339399016284785,4,0,7,5,3,0,6,5,1,1,5.033429451962807,1
58,4.602128237384493,3.3206687968194544,7,2,3,14,1.3203912548214018,0,0,2,8,2,0,1,1,0,4,7.967771568513093,1
42,7.177963138214316,10.257842082970514,1,1,3,14,0.7588814833728871,3,0,7,8,4,0,9,9,5,4,4.810150601729138,1
30,9.49727468679766,1.333891860863047,8,4,8,8,2.0500823846200884,4,0,2,4,4,0,3,8,4,3,3.7858008329817276,1
26,9.503976640108238,10.281941500241366,4,4,1,10,2.1727223604402375,3,1,1,4,4,0,9,5,0,2,9.920944689222297,1
30,5.393336946738432,6.063619557070416,9,4,5,5,2.686211173674767,4,0,5,8,0,1,7,4,3,4,9.420734211510062,1
48,6.693742263551865,3.3934673392480894,1,4,7,9,2.282047540617116,4,1,2,3,4,1,3,8,6,3,9.474043323915627,0
58,4.481451289989028,2.471559594933648,2,0,7,10,0.14473236940962508,3,1,8,7,4,1,9,9,2,2,2.185052767054639,1
28,9.969417766492185,11.486378843406097,6,0,6,8,1.1148690310733032,1,1,8,8,0,0,7,7,2,4,3.1082973112824583,1
21,9.86782535507555,1.7993214633927237,1,3,9,12,0.8190700552563663,4,0,1,8,4,0,7,4,3,3,4.978602623492568,0
51,7.546562507952132,3.1900276192951824,4,4,3,7,1.1583973494814837,0,0,4,4,3,0,7,7,2,2,8.489163324093024,0
55,8.630898417742314,4.826045821763506,8,1,6,13,0.4802269769061047,3,1,9,9,3,0,2,6,5,4,7.631447862048608,1
21,8.005701128985901,7.822583338572326,5,3,9,4,0.2931123110717804,1,0,5,4,0,1,4,3,4,4,8.647006556371863,0
55,7.152107533276277,6.992811938037082,9,4,5,11,1.5629536275252018,3,1,6,8,3,1,8,3,4,2,9.286869620416338,1
36,3.373435978922284,2.382078416535454,6,0,5,11,2.161143932599183,2,0,3,6,2,0,2,1,5,2,8.026901587454681,1
23,6.183350397868628,4.1870078211203605,1,1,1,10,2.1057327057958286,0,0,5,5,4,0,4,5,1,3,3.3559300913048045,0
51,7.723504115171874,3.626269481946265,6,3,7,11,1.3528329665286813,2,1,1,4,2,0,8,8,4,4,3.5690111414845234,0
35,7.742721297185793,3.348971399393755,6,1,7,5,1.5668369588668383,4,0,8,5,3,1,3,6,6,4,4.172389134607886,0
30,5.611858328956686,5.522587701279858,6,4,6,6,1.548986167525924,4,1,6,1,0,1,6,8,2,3,3.727678301502558,0
58,9.591843906606215,8.744345978508225,8,2,8,12,2.0747111333041683,2,1,2,7,0,0,2,7,6,4,3.2418905473280177,1
40,4.171499225657467,3.391982254389595,6,1,7,4,0.14377552786807224,2,0,4,8,2,0,8,2,5,4,7.77237453888168,1
36,6.502516123508924,5.033467676732796,5,1,8,11,2.129688326613672,4,0,4,9,3,1,8,8,0,4,1.305919458103431,0
28,7.8361878358557595,5.300091695252785,2,0,8,11,1.7466027022718624,1,0,9,3,4,1,1,4,1,1,7.555543642855585,0
18,7.879950641242664,11.741021823789511,4,4,5,10,0.5943261440147226,0,1,9,9,3,0,3,5,0,2,8.412073943634711,1
41,7.540472697381709,11.501329925669758,5,1,1,14,0.14717656123879352,3,0,5,5,3,0,2,8,6,1,1.5943963901033604,1
24,4.927017494163021,9.801513410272834,4,4,6,8,0.32558337167366525,2,0,3,6,0,0,7,5,2,1,1.5566239648089657,1
42,4.093445980806354,3.658248129011037,2,0,2,7,1.574074024257809,0,0,1,1,1,1,7,5,6,2,3.569174226039709,1
38,7.451582287786976,1.7484104550083666,7,4,6,13,2.2752255902738483,3,0,6,9,4,0,4,6,0,1,2.8747613404149868,0
32,7.1951148129760645,4.485945514926872,2,0,8,13,1.0039718613735036,3,1,8,9,4,1,8,7,2,3,6.230203063211739,0
18,4.255492072024687,3.9347400437721394,1,0,9,13,1.137371732115665,2,0,1,6,0,0,3,9,4,1,7.079063891514703,1
29,7.935974018993943,6.565183801610333,5,3,9,13,2.8024392451383373,1,1,1,8,3,0,9,7,1,3,6.707277964938923,0
24,6.186203942135595,9.555007010745724,1,4,1,9,0.639039252097728,1,0,7,4,0,0,5,6,3,2,4.2161263323600044,1
32,7.674324141222071,10.441552327667438,1,2,5,14,0.3112482737260549,0,0,7,5,3,1,2,4,2,4,5.485580511522725,1
38,8.861569558391054,10.293504939515593,1,3,5,4,1.030230341400054,0,0,2,5,1,0,9,2,5,2,6.75991746553707,1
36,4.188099000038462,4.956431173453746,6,0,8,8,2.2377663584768213,4,1,3,7,1,1,1,9,5,2,2.0748364192573328,1
46,3.1340140759778565,8.559577778067512,9,2,8,7,1.8782318731683956,1,1,2,7,2,0,8,5,4,1,3.0656072300850465,1
42,8.453718104770507,4.44117617276642,1,1,4,7,1.2473863181087075,0,0,6,7,3,1,6,5,5,2,9.014465385875646,0
50,7.2678819760683115,1.66996097558701,5,1,4,10,2.8942575984954915,4,1,8,5,0,0,1,3,0,2,4.080937388942028,0
49,7.897476987354852,8.717217921632365,9,3,8,12,2.20498931488372,3,1,8,4,0,1,4,3,4,3,8.210407437277347,1
52,8.867084824920498,1.1081030782676664,9,2,7,11,0.18558427314988135,0,0,1,8,0,0,3,1,5,4,3.2589077710342966,1
55,8.619676543771504,5.501008462043374,1,4,6,14,2.233894331562145,4,0,9,1,2,1,7,5,0,1,1.3747631638241966,0
43,9.726441028501773,4.623171962322833,8,2,7,11,0.07211566771757505,1,0,8,1,4,1,7,3,0,4,5.503605332260687,1
28,6.751545551964828,8.627152923707378,1,3,5,8,1.9509699693522164,3,0,9,6,0,0,6,2,0,4,9.032338392062378,1
52,6.419469428619338,9.428700200364169,8,4,2,9,0.6314485088779762,0,0,9,2,1,1,8,9,5,4,8.37356094227924,1
25,5.8132103992351105,4.345040995684123,1,4,6,5,2.089326627112673,1,0,6,3,0,1,7,6,0,1,3.276452520320409,0
31,4.075837299909432,9.927897158893389,5,1,7,14,0.9293386999433885,3,1,3,4,0,0,4,3,6,2,9.189421969819124,1
27,7.008250630174157,4.233084365554271,8,2,7,6,2.6190189238666948,2,0,1,2,0,1,7,7,1,4,5.317443054246729,1
19,4.939087670281852,5.909589959852173,6,4,0,8,1.0107415097743813,1,0,8,7,4,0,1,9,5,1,1.4409910340980305,1
26,9.449152585490829,8.997203797155473,9,3,6,5,1.859087566212891,2,0,3,1,0,0,3,9,0,2,1.2513215779097657,1
20,7.082335629939683,8.622122521472674,1,1,2,6,0.8577826789619649,0,0,7,3,4,1,2,1,1,4,5.366023606029925,1
38,7.149881263556771,11.8610531954342,9,4,1,7,2.751664635426535,4,1,6,2,4,1,7,2,6,3,5.916905701424346,1
43,5.48447262613907,3.4767712663752506,1,2,1,9,2.342987943084517,0,1,3,9,2,1,9,8,3,1,1.7192162852433133,0
25,3.3639254638439526,8.285497048935406,3,1,7,8,0.7299086290338094,1,1,6,8,1,1,5,1,1,4,9.30016588352661,1
19,3.2222063576109203,7.706500991033551,1,2,8,13,2.8463901376759786,2,0,3,3,0,1,9,3,5,1,7.463951456417407,1
23,5.963346009072382,11.066082999390328,3,2,2,7,1.0714727687286847,2,0,9,5,0,0,8,7,5,3,8.211541226380676,1
45,3.591957646680665,2.7199835580936256,2,2,2,5,1.9555948430015624,3,1,1,3,0,0,1,8,0,1,6.2562092609471645,1
46,7.2479286887809735,9.269779799456263,2,1,5,14,2.2285596933431893,0,1,8,6,4,1,2,5,6,2,6.9718966853906315,1
43,9.1668110394776,7.2509547789564515,9,4,9,8,0.06870648439473692,0,0,5,5,3,1,6,2,6,4,4.490742068444083,1
42,9.180403715631055,4.02132456766696,8,0,0,8,2.8769020384717385,1,0,4,2,1,1,5,3,6,1,7.1136737644968395,1
29,7.613317870925627,6.218784055618915,1,4,5,14,1.0333239182620946,2,0,1,8,0,1,7,9,5,1,9.803646022638425,0
22,4.478622820310517,4.6715425677677755,4,1,2,10,0.5693366802936727,1,0,9,6,3,1,9,7,3,4,6.82944319549872,1
51,9.040977819512104,7.37244743067307,1,0,3,4,2.552123375185494,1,0,9,3,3,0,4,1,6,3,4.074703505858528,0
54,9.202654047192457,10.779006718961325,1,0,8,7,2.108697848470243,2,1,5,1,3,0,8,3,4,3,3.5671521014422107,1
32,4.376575094670711,7.262354828534222,4,0,2,14,0.2602298178700577,1,0,9,5,1,0,4,9,1,4,9.670113467623567,1
53,8.16198260039474,7.948946601592424,2,3,0,8,0.3511337441303086,2,1,9,2,3,1,3,7,4,4,2.6650206739725855,0
32,5.00563684248986,6.706226318261804,3,1,2,11,2.145575611960947,1,0,7,2,0,1,2,2,3,2,8.255769505026578,0
40,8.618482186470509,1.562820570900235,9,3,6,11,0.22434976787725192,4,1,8,9,0,1,8,6,1,1,5.187360628078829,1
23,9.980665299325219,3.5614441256370366,2,0,6,4,2.7515263053721952,1,1,1,7,2,0,8,9,0,1,4.993837789175205,0
38,3.2101820373057497,6.412019023752911,4,3,4,8,2.2246204108428995,1,1,4,6,4,0,3,4,1,3,7.72784009180964,1
40,9.281561060536523,4.412588121191753,1,3,0,13,1.0064766179009665,4,0,4,1,3,0,1,2,0,2,2.3323458704134907,0
33,7.358413735190607,2.999399575373136,2,1,7,4,1.0888163376760147,0,0,9,2,4,0,6,3,2,1,5.196663335304284,0
32,9.813678334153748,6.545461261102822,5,2,9,4,1.5194882886123042,2,0,3,7,4,1,5,7,1,2,1.3225031899097348,0
42,6.255066622684993,4.5509077279263535,1,3,7,5,1.0829082409456205,3,1,1,3,4,1,8,4,1,4,7.033661393603224,0
53,8.931715513999617,3.839184074907562,7,3,9,5,2.3504056543149474,4,1,5,2,4,1,6,7,4,1,1.5253955555829974,0
28,3.4367584801879407,6.103839591844189,4,0,9,12,2.9242108323048472,0,0,7,6,4,1,4,5,4,4,1.7855991790649828,1
32,5.34695335054807,2.4661268389039046,6,0,9,7,1.7535645463145793,1,1,4,8,0,1,2,8,3,3,8.60343743106283,0
21,3.46911576425847,11.20520306382948,8,0,1,6,1.3381119830025867,0,1,9,8,1,1,8,8,0,3,4.986596683143352,1
38,9.827401934353494,10.544723077111628,6,4,9,14,0.6683224208046515,4,1,6,2,3,0,5,5,5,4,2.808781196934183,1
30,8.718817350902857,8.783826443145887,2,3,2,4,1.9603002577434006,1,1,6,6,3,1,8,7,4,3,6.3332611835984185,1
39,8.967831948721793,2.168352103473018,1,0,3,5,2.0567305854461915,0,0,3,5,0,1,5,6,6,4,5.673549381260783,0
36,9.56575662003726,9.534649799166623,8,1,0,9,2.0555718210430913,3,1,5,7,0,1,6,8,3,4,4.698174940685723,1
51,3.5957244028384974,9.887530609199208,8,4,3,12,0.08095510760547697,2,0,6,4,4,1,5,9,0,4,9.148753600744127,1
31,5.699183147593334,9.445410794857715,9,2,4,8,2.697366301981413,2,1,4,2,1,1,3,5,0,3,7.7451219833711145,1
21,3.497244223308015,2.253624758311653,6,3,2,7,1.01431969028753,4,1,3,3,3,1,8,7,0,3,2.36433584129767,1
44,4.4755517108502,8.082987527745413,1,3,9,8,2.232497287444827,1,0,5,9,2,1,3,1,2,3,6.136971849526779,1
46,4.605560439263707,10.177572753243384,9,1,1,12,2.2794207213009594,1,1,7,8,0,1,4,8,0,4,1.7986951063429042,1
45,6.283750477333051,7.350887413416345,3,2,5,10,1.9516649364367187,2,0,6,9,2,0,6,3,3,2,3.201885733985259,0
52,4.879935172175498,8.11048112750898,6,2,7,11,1.1845995694328764,0,0,2,5,3,0,2,1,0,3,9.188743120485764,1
25,3.7068467477243274,6.041998273689368,9,4,6,7,1.8251526504495765,1,0,1,5,0,0,7,6,5,2,5.158719331374179,1
33,4.1724376236587535,6.815780518724579,3,3,0,14,0.12059607377362969,3,0,5,7,3,1,5,8,5,3,9.028954914559314,1
59,4.030928944864637,1.3781454418689774,5,0,3,11,2.2856873765637187,3,0,5,7,0,0,5,3,0,1,2.493990690324077,1
53,9.811537585386088,8.02859324170613,5,1,2,9,0.29876594498501674,1,0,6,1,3,1,5,1,3,1,2.8480757276047504,1
47,8.315047548429316,1.8959193418027511,7,1,5,8,1.190252777398805,1,0,3,5,2,0,2,3,1,1,4.175422507603836,0
35,9.774330256886934,5.785160537742457,4,1,8,10,0.3108563629948997,2,1,1,8,1,0,9,5,0,2,4.296930780335201,0
